id,contents,key word,date
ginshop, 如果政府擋的這段時間台灣沒人感染沒人死亡，誰會去靠北。問題就在於全台灣都知道是政府故意去阻擋，卻扭扭捏捏死活不承認。,嬌生,  1.164.192.188 06/05 18:35 
SRadiant, 現在也沒說可以進啊XD,嬌生,  111.71.74.137 06/05 18:39 
cvnn, 幹 白爛中央 什麼時候了 卡疫苗,嬌生, 223.137.167.56 06/05 18:39 
SRadiant, 郭董缺的不是EUA啊XD,嬌生,  111.71.74.137 06/05 18:39 
Qcloud, 他只缺EUA，其他幾項卡他是違法,嬌生,    61.230.61.7 06/05 18:48 
birdpon, 郭董缺的不是甚麼鬼授權，缺的是黨證吧？,嬌生,  1.200.162.214 06/05 19:06 
waynedd, 美國捐的先送試品來了,嬌生,220.133.186.242 06/05 19:12 
jagin, 話都是資進黨再說，真垃圾,嬌生,    49.216.16.0 06/05 19:21 
badgreen, 果凍就沒貨 要怎麼,嬌生,  111.71.61.195 06/05 20:12 
ultraccs, 大概竹科在不救 蔡就火燒屁股 不能再重押國產疫苗了郭董有貨,嬌生, 111.83.202.139 06/05 20:47 
whiteadam, 金主最大,嬌生,220.135.52.193 06/05 18:12 
AlianF, 我可以 你不行,嬌生,101.137.62.141 06/05 18:12 
hanakizuna, 在我地盤這你就得聽我的,嬌生,114.39.117.49 06/05 18:13 
elibra01, 野雞藥廠,嬌生,111.250.130.171 06/05 18:13 
CharleneTsai, 護航黨衛軍 ㄧ夕潰散,嬌生,122.116.141.98 06/05 18:14 
lexus3310, 應該只有jj可以啦,嬌生,101.10.49.171 06/05 18:14 
IAT, 大家不要再嘴政府了啦，觸怒後又不准怎麼辦？,嬌生,114.136.27.33 06/05 18:14 
menshuei, 現在進來,嬌生,1.161.78.94 06/05 18:15 
nowitzki0207, 美國吧，嬌生欸,嬌生,118.167.75.245 06/05 18:18 
violetking, 私人不能買，疫苗又進步來就是等停工,嬌生,1.171.231.127 06/05 18:23 
yyyou, 藥證勒,嬌生,   112.78.82.38 06/05 18:26 
Anyotw, 嬌生是生技疫苗大廠….排名超前面的那種。你熟悉的那些項目才是他順便的,嬌生,39.12.6.164 06/05 18:28 
IAT, 想打BNT+1，別嘴，快歌頌政府啦！怕爆～,嬌生,114.136.27.33 06/05 18:31 
gn90178, 郭董真的弄到了 時鐘擋不了了,嬌生,  49.216.92.111 06/05 18:33 
ter2788, 工商團體快受不了阿 停工金主不能接受,嬌生,    42.77.84.53 06/05 18:34 
tomjanyan, 民進黨王八蛋，到底還要害死多少台灣人命,嬌生,122.116.200.125 06/05 18:49 
dongkee, 工商團體快受不了阿 停工金主不能接受,嬌生,223.137.139.145 06/05 19:34 
lou, https//i.imgur.com/RgDyncc.jpg,嬌生,   218.166.7.59 06/05 19:41 
a79111010, 下星期五,嬌生, 220.137.38.172 06/05 17:51 
Magicwind, 這是回音你懂嗎?,嬌生, 114.34.156.150 06/05 17:52 
Narcissuss, 高端不跌再說,嬌生,    1.171.30.30 06/05 17:53 
tbrs, 一拖再拖 不會今晚加班嗎,嬌生,180.217.251.131 06/05 17:54 
ThisisLongID, 下週五,嬌生,    111.71.13.5 06/05 17:54 
tbrs, 根本不在意兩百條老人命,嬌生,180.217.251.131 06/05 17:54 
w73787960, 你對這個政府還有期待？,嬌生,  101.10.46.146 06/05 17:55 
karta328, 就跟借錢的說我下禮拜再還你一樣,嬌生,  110.26.33.102 06/05 17:58 
teaking, 有道理,嬌生, 114.137.47.194 06/05 18:05 
cyching6713, 就美國要送疫苗來啊...大驚小怪,嬌生,123.194.101.150 06/05 18:06 
ckck0823, 下半年,嬌生,  114.43.69.149 06/05 18:10 
rabbit83035, 下星期五大法,嬌生, 111.248.201.29 06/05 18:12 
hqu, 沒有核定之前都有被中共破壞的可能,嬌生,  1.175.108.249 06/05 18:13 
aline9888, 因為美國釋出的疫苗有這兩種,嬌生,    42.75.37.61 06/05 18:30 
zszsdd, 最後：我們有國產疫苗,嬌生,   101.12.59.66 06/05 18:31 
jojomaan, 一定是這招，,嬌生, 111.249.107.52 06/05 18:34 
swatsh, 你得到他了,嬌生,118.168.101.188 06/05 18:40 
umibozu123, 党可能還在考慮用時空背景還是下週五,嬌生,  1.163.103.153 06/05 18:44 
qwehaha, 7月有疫苗、8月有疫苗、9月可望施打..,嬌生,   123.193.7.50 06/05 19:17 
VVizZ, 哪一句是笑點可以標一下嗎,嬌生,  1.161.141.187 06/05 17:49 
erichang, 綠共覺得自己防疫一級棒,嬌生,   106.1.234.91 06/05 17:52 
waynedd, 台灣不管哪一批AZ跟莫德納，都有審過才放行，所以一定是跟莫德納一樣先拿到試品了,嬌生,220.133.186.242 06/05 19:11 
rockyao, 拔拔送來的你敢問喔,嬌生,220.132.243.229 06/05 17:36 
cosmite, 哈哈,嬌生,220.134.215.159 06/05 17:36 
haroldliu, 看了就杜爛..綠色真的只適合吃屎,嬌生,  61.70.210.117 06/05 17:37 
keydata, 對雙標黨不要這麼認真啦,嬌生, 223.137.225.25 06/05 17:37 
j3024133, 都喊爽的啊，果凍說有五百萬就有喔？沒現貨有個毛用，這咖小跟美國政府談威州蓋廠都可以跳票了何況台灣人，4%仔吹捧成這樣真的笑死人,嬌生,  36.238.110.87 06/05 17:38 
DarkerDuck, 看了感覺真柯憐啊,嬌生, 36.238.196.247 06/05 17:38 
Stroman, 美國爸爸給的啊,嬌生, 111.240.82.106 06/05 17:38 
kutkin, https//i.imgur.com/mlfG0Gp.jpg,嬌生,  180.217.11.68 06/05 17:38 
Anvec, 如果要有現貨才要買 買屁,嬌生,124.155.174.232 06/05 17:38 
kutkin, AA+,嬌生,  180.217.11.68 06/05 17:38 
pigc, 人家想起來了啦，課以給年輕人機會嗎,嬌生,  110.26.103.50 06/05 17:39 
exceedMyself, 爸爸東西給你 你會這樣問嗎?,嬌生,  27.242.72.186 06/05 17:40 
ArmorKing, 五連髮夾彎來了  抓緊了嗎?,嬌生,  1.160.213.183 06/05 17:41 
wayne62, 也許美國爸爸已經提供 將送哪個廠的貨了,嬌生,150.116.177.120 06/05 17:43 
leecliff, 擋到高端要上囉 其他疫苗可以慢慢放了,嬌生,   1.200.163.12 06/05 17:44 
gxlin, 你跟垃圾對什麼人話啊？,嬌生,   1.160.121.13 06/05 17:51 
alimama, 阿爸要給你東西，你敢雞雞歪歪的嗎?,嬌生,   61.58.168.74 06/05 17:52 
shinkiro, 綠共刁難不意外，祝全員確診,嬌生,   36.231.55.61 06/05 17:53 
aline9888, 很傻眼...明擺著...美國就可先核准,嬌生,    42.75.37.61 06/05 18:36 
waynedd, 因為美國有拿試品來呀！,嬌生,220.133.186.242 06/05 19:21 
ultraccs, 不敢亂搞美國爸爸,嬌生, 111.83.202.139 06/05 20:43 
stja,,嬌生, 114.43.103.100 06/06 00:12 
Narcissuss, 484二期沒過?,嬌生,    1.171.30.30 06/05 17:33 
rockyao, EUA本來就是政府自己弄得,嬌生,220.132.243.229 06/05 17:33 
kino056, 時空背景不同吧,嬌生,  42.73.161.251 06/05 17:33 
cesuya, 時空背景不同,嬌生,111.246.170.161 06/05 17:34 
a79111010, 8大工商開壓了  總統辦法扛了吧,嬌生, 220.137.38.172 06/05 17:34 
veryGY, 想給你過怎樣都可以過 想擋你理由幾百種,嬌生, 220.141.43.243 06/05 17:34 
serdar, 就只是要有原廠保證而已,嬌生, 218.166.118.87 06/05 17:34 
cancelpc, 主要是 竹科開始爆，一堆移工都是黑數。,嬌生,  114.34.72.179 06/05 17:34 
Stroman, https//i.imgur.com/xTxUz4R.jpg,嬌生, 111.240.82.106 06/05 17:34 
samwu995, 之前莫德納就政府申請EUA,嬌生, 220.143.84.185 06/05 17:34 
BJshow, 時空背景不同,嬌生,     42.75.93.9 06/05 17:34 
Stroman, 文件送來了,嬌生, 111.240.82.106 06/05 17:34 
cancelpc, 你不急，美國、日本比你急,嬌生,  114.34.72.179 06/05 17:34 
NinJa, 我想卡 你就要送 我想過就EUA,嬌生, 219.70.212.102 06/05 17:34 
a7788783, https//tinyurl.com/y2bewx8p,嬌生, 223.138.232.47 06/05 17:35 
good90150, 前面本來就是在故意擋的阿,嬌生,  39.13.107.130 06/05 17:35 
bewell, 之前側翼一直洗說根本沒貨的不就打臉,嬌生,   36.227.62.80 06/05 17:35 
neilisme, 竹科炸了這壓力真的撐不住了,嬌生,118.169.146.216 06/05 17:35 
rockyao, 真的很明顯是燒到科技廠了 政府要漏尿了,嬌生,220.132.243.229 06/05 17:36 
ArmorKing, 覺青們  抓緊了  民進黨又要瘋狂甩尾了,嬌生,  1.160.213.183 06/05 17:36 
DustToDust, 你以為民進黨敢擋老美啊,嬌生, 36.233.238.233 06/05 17:36 
rustic5566, BNT藥證申請文件送來了嗎,嬌生, 61.231.104.185 06/05 17:36 
skycloudtw, 側翼蟑螂有在怕打臉?跟綠共一樣不要臉,嬌生,  220.141.118.6 06/05 17:36 
urban, 嬌生在台灣有分公司,嬌生, 118.167.129.92 06/05 17:36 
keydata, 台灣之前打的都政府自己給的啊，哪裡來的藥商代理商XD,嬌生, 223.137.225.25 06/05 17:36 
tau123, 傻子才覺得之前不是故意在擋吧,嬌生,220.134.245.138 06/05 17:36 
a7788783, J&J研發的比人晚，在找市場中，5月也有,嬌生, 223.138.232.47 06/05 17:36 
LABOYS, 不是不能過，只是不能給你過,嬌生,    1.163.91.44 06/05 17:36 
a7788783, 找上日本，程序跑完能販售大概明年初，應該很適合接洽,嬌生, 223.138.232.47 06/05 17:36 
aidansky0989, 下禮拜五一定過,嬌生,  219.91.66.120 06/05 17:37 
exceedMyself, 米國阿爸救竹科,嬌生,  27.242.72.186 06/05 17:37 
DustToDust, 把拔送科興 綠吱一樣會跪舔,嬌生, 36.233.238.233 06/05 17:37 
e188920, 哎呀，蟑螂要被打到爆漿了,嬌生,    42.72.64.83 06/05 17:38 
cosmite, 噁心雙標黨,嬌生,220.134.215.159 06/05 17:38 
totomo168, 不是不能過，只是不能給你過,嬌生, 61.220.222.229 06/05 17:38 
skycloudtw, 綠共：是！！阿爸你要的EUA在這～～,嬌生,  220.141.118.6 06/05 17:39 
pavaro, 實在有夠可惡的一堆垃圾,嬌生, 123.193.91.246 06/05 17:39 
wowisgood, 時空背景又不同了,嬌生,  36.225.234.93 06/05 17:39 
monar, 黨說了算 不可質疑你的黨,嬌生,   1.34.233.213 06/05 17:40 
lionghe, 所以之前到底擋殺小??護國產??幹你娘!,嬌生,  36.229.236.37 06/05 17:40 
DORAQMON, 之前就是擺爛不買的感覺,嬌生,    1.200.65.90 06/05 17:40 
n790321, 垃圾政府,嬌生,   39.13.192.69 06/05 17:41 
dtdon1699, 老闆下令莫敢不從,嬌生, 118.166.38.100 06/05 17:41 
ARTORIA, 中國代理的要自己來申請 美國阿爸的,嬌生,220.133.251.121 06/05 17:42 
kmshy, 整天說謊成性 導致自己都不知道什麼是對的,嬌生,   42.77.73.104 06/05 17:42 
jujubae, 滾動式修正^^‘’,嬌生,   101.9.44.182 06/05 17:42 
skylion, 之前都沒簽約 根本就沒貨要進來,嬌生,   101.9.175.25 06/05 17:42 
ARTORIA, 當然雙手奉上,嬌生,220.133.251.121 06/05 17:42 
erichang, 卡疫苗不需要理由,嬌生,   106.1.234.91 06/05 17:43 
skylion, 美國是確定有要送BNT 嬌生,嬌生,   101.9.175.25 06/05 17:43 
lockeyman, 自己打臉了吧，還敢說沒卡,嬌生,  49.216.67.213 06/05 17:43 
banbanzon, 輝瑞和嬌生在台灣有分公司,嬌生,    1.163.52.94 06/05 17:43 
ULSHAN, 我就問那頭母豬還要背多少冤魂？,嬌生, 61.224.192.227 06/05 17:43 
skylion, 所以確定有要進來 才開EUA吧,嬌生,   101.9.175.25 06/05 17:43 
songmeng, 上次口誤拉 或是陳時中記錯,嬌生, 114.36.114.130 06/05 17:44 
soarling, 看了想笑 然後就哭了 怎麼會有這種政府,嬌生,118.160.176.243 06/05 17:44 
nowitzki0207, BNT之前就有給啊，沒談成功,嬌生, 118.167.75.245 06/05 17:44 
askey, 別在問了,嬌生,125.231.123.164 06/05 17:44 
peachnest, 這個緊急使用授權比歐美慢這麼多，看,嬌生,   1.160.73.167 06/05 17:44 
pigofwind, 時空背景不同忍術阿，哪次不是這樣,嬌生, 123.193.86.232 06/05 17:45 
gdtg10900, 其他國家命不是命給台灣插隊才是對的,嬌生,180.177.187.140 06/05 17:45 
pigofwind, 等等不是口誤就是反串，都隨便他講,嬌生, 123.193.86.232 06/05 17:45 
sbflight, 不要太不滿,嬌生, 213.34.186.106 06/05 17:45 
DOOT, 這個彎過的蟑螂掉滿地,嬌生, 111.83.200.160 06/05 17:45 
dream99, 事實證明，要不要做而已，唉，時間啊！,嬌生, 223.141.22.107 06/05 17:46 
peachnest, 不出有什麼道理，難不成還是高端人在,嬌生,   1.160.73.167 06/05 17:46 
DOOT, 重點是疫苗要趕快接著進來，剩下的隨便啦，,嬌生, 111.83.200.160 06/05 17:46 
peachnest, 玩遊戲,嬌生,   1.160.73.167 06/05 17:46 
wingstar, 綠共說的隨便聽聽就好，哪有信用度可言,嬌生,123.193.103.185 06/05 17:47 
amida959, 政府正在跟你說不是不能插是不想插喔,嬌生,  61.228.90.189 06/05 17:47 
k092236, 民進黨發動時空忍術,嬌生,  27.53.163.167 06/05 17:47 
miracle1215, 不要太不滿,嬌生, 118.232.67.236 06/05 17:47 
i5lo, CDC也是被政治操作的玩物嗎...,嬌生,111.250.230.148 06/05 17:47 
qmaper, 又轉彎了....到底要搞死誰,嬌生,  59.126.246.93 06/05 17:47 
clairehao, 民進黨到底在幹什麼 意識形態治國,嬌生,223.136.129.111 06/05 17:48 
f222051618, 說個笑話 超前部屬,嬌生, 116.241.165.65 06/05 17:50 
vic210, 時空背景不同之術,嬌生,  1.163.176.237 06/05 17:50 
cat5672, 趕快讓疫苗進來再趕快內宣一波就好了,嬌生,  36.227.87.176 06/05 17:52 
PHXD, 政治凌駕專業 嘻嘻,嬌生,  36.228.52.180 06/05 17:52 
cat5672, 那群人已經慌到內宣怎麼用都不會了,嬌生,  36.227.87.176 06/05 17:52 
Rainbowdays, 燒到科技業才低頭啦，來了也是給他們打，一般人繼續等國慘...,嬌生,    111.71.31.4 06/05 17:52 
source0209, 防疫破口一直都在中央，乳酪理論,嬌生,223.141.212.205 06/05 17:54 
CrazyCharlie, 就隨便他們講啊,嬌生,  122.254.26.85 06/05 17:54 
s900527, 綠共不意外,嬌生,218.164.115.176 06/05 17:54 
cuteme5566, 垃圾政府，利益跟政治大於人命，不得好死,嬌生,  111.71.81.219 06/05 17:56 
npiemi, 說白了就是要卡國凍和佛光山而已啊,嬌生,   1.173.31.113 06/05 17:56 
Yuwuen, 抗中保台辣幹,嬌生,  36.234.198.44 06/05 17:57 
Aliensoul, 時空背景不同,嬌生, 49.217.192.254 06/05 17:58 
nikolas, 超前佈署卡疫苗 這點真的超用心阿,嬌生,  180.217.8.182 06/05 17:58 
kung, 草菅人命,嬌生,   39.9.161.130 06/05 17:58 
m6cs, 雙標黨,嬌生, 223.139.119.87 06/05 17:59 
wald5566, 老闆下令,嬌生, 114.136.206.84 06/05 17:59 
ULSHAN, 爐渣母豬菸党誤國！幹破你娘！！,嬌生, 61.224.192.227 06/05 17:59 
followwar, 電子業中了 只好轉彎阿,嬌生,  219.91.51.195 06/05 17:59 
awaken, 跟菸麻槍彈一樣，黨要進就能進,嬌生,    42.73.38.68 06/05 18:00 
soulout, 滾動式修正，懂？,嬌生,  49.216.21.197 06/05 18:01 
dovepacket, 門就是這樣齁  開開關關  就跟月亮初一十五不一樣齁 我們也齁滾動中修正,嬌生,   49.216.136.5 06/05 18:02 
en90508, 黨要給就給要擋就擋,嬌生,  101.12.22.127 06/05 18:03 
fkps, 有原廠授權書嗎？沒有請排隊,嬌生,220.128.115.245 06/05 18:05 
king22649, 時空背景不同,嬌生,  223.137.64.65 06/05 18:05 
eayterrr, 燒到護國神山當然…呵呵呵,嬌生, 49.216.184.154 06/05 18:06 
ha99, 真的要笑死人，證明CDC講的都是屁話，超賤,嬌生, 218.35.191.113 06/05 18:10 
jackeman, 文件要送 ，但過不過主管機關說了算,嬌生,   125.231.84.4 06/05 18:13 
BigDick56, 說個笑話，台灣是法治國家,嬌生,  49.213.215.66 06/05 18:15 
carisbig, 校正回歸授權,嬌生,  42.73.193.252 06/05 18:15 
okwep, 想卡各種理由，想不想過而已,嬌生,123.194.107.220 06/05 18:17 
swatch3484, 哈哈 國產水很深 從這裡看的出來,嬌生, 114.27.240.249 06/05 18:18 
Yginger1, 黨要卡就卡 要開就開 哪來刁民那麼多藉口,嬌生,   1.175.152.45 06/05 18:21 
joanne0532, 法規本就是救急，要卡要放都政府一句話,嬌生,  39.13.102.212 06/05 18:24 
PHXNASH13, 只要能進來就好,嬌生, 101.136.189.88 06/05 18:26 
trogtor, 垃圾政府火燒到竹科讓美國爸爸急了才願意開放,嬌生, 218.164.75.205 06/05 18:26 
addition104, 雙標,嬌生,   39.9.128.178 06/05 18:30 
takenouch, 希望綠共蟑螂家裡中標,嬌生, 111.240.135.59 06/05 18:33 
QQDK, 這個問題可以去問管中閔 他很有被卡的經驗,嬌生, 123.205.139.26 06/05 18:33 
dexmanlau, 廢倒掉渣   可憐哪,嬌生,  111.251.8.159 06/05 18:34 
sunwit, 民調降太多滾動式修正,嬌生,  114.45.67.123 06/05 18:35 
mortleo, 輝瑞跟嬌生阿，確定要來，但台灣沒分公司的話，循莫德納模式，疾管署代為送件,嬌生,  114.38.35.116 06/05 18:38 
aline9888, 誇張，美國的疫苗就可以趕快過,嬌生,    42.75.37.61 06/05 18:38 
Evoque, 綠能你不能,嬌生,  61.231.67.184 06/05 18:39 
mission985, 太扯,嬌生,   43.128.12.32 06/05 18:42 
yannicklatte, 他可以，你不行,嬌生,114.137.213.166 06/05 18:42 
felix1031, 你他媽不是說買不到,嬌生, 111.241.18.147 06/05 18:42 
kingjsss, 一次300 五漢早就破產了,嬌生, 111.252.126.35 06/05 18:44 
nicayoung, 黨說可以就可以,嬌生, 223.139.207.18 06/05 18:44 
marknm, 不給你需要理由嗎？,嬌生,   114.44.17.68 06/05 18:45 
loveadu, 很簡單，全世界救新竹市,嬌生,     42.72.48.1 06/05 18:47 
taikonkimo, 八大工商團體是老闆啊,嬌生, 218.173.96.181 06/05 18:50 
attpp, 月亮初一十五不一樣,嬌生,    1.172.23.83 06/05 18:51 
jojomaan, AZ是誰申請的,嬌生, 111.249.107.52 06/05 18:52 
waynedd, 就跟莫德納一樣有先送試品來,嬌生,220.133.186.242 06/05 19:09 
saiulbb, 綠共政府想幹啥就幹啥 不要太不滿,嬌生,  61.56.143.149 06/05 19:10 
jimei2, 標準的綠能你不能,嬌生,  148.251.209.3 06/05 19:13 
HCG10G8bear, 垃圾民進黨,嬌生, 175.98.142.232 06/05 19:16 
gourmand, 搞這種雙標 說沒卡郭卡佛我才不信,嬌生,   111.246.79.2 06/05 19:23 
leilo, 人家送我們的不用辣 所以都等人送,嬌生, 49.216.230.123 06/05 19:26 
allenz78, 妳沒看到最後一段嗎,嬌生,  61.60.217.102 06/05 19:26 
jiayuan, 竹科染疫 誰受得了,嬌生,  114.32.29.213 06/05 19:30 
a20351, 黨說行就行,嬌生, 118.167.66.202 06/05 19:30 
yymeow, 奧義。時空背景不同之術,嬌生,   114.37.70.30 06/05 19:36 
centralplace, 幹 等著看 竹科一定比老人先打 嗎你個民進黨 操,嬌生, 111.252.88.102 06/05 19:36 
lovefriend, XDDDDDDD 列車出發嚕~~~,嬌生, 218.173.64.216 06/05 19:37 
lou, https//i.imgur.com/fBvnDDo.png,嬌生,   218.166.7.59 06/05 19:37 
tonyhsie, AZ 莫德納模式吧 = =,嬌生,  61.231.195.23 06/05 19:41 
PianoChicken, 可悲,嬌生,   114.34.61.20 06/05 19:42 
shibachick, 垃圾中央 雙北人命就不值錢嗎,嬌生,    1.161.28.64 06/05 20:08 
offstage, 台灣人民命賤，就跟蔣介石時期一樣，什麼都是黨中央說了算,嬌生,     1.200.2.29 06/05 20:11 
es612, 時空背景不同啊 不同在哪我也說不出來,嬌生,   1.171.242.78 06/05 20:39 
stupid1211, 滾動式授權 懂啦,嬌生, 118.150.241.59 06/05 20:39 
ckck0823, 耀華卡,嬌生,  114.43.69.149 06/05 20:41 
cheer67, 應該是美國送的疫苗要來,嬌生,  114.137.93.88 06/05 20:44 
yudofu, 當然就是先授權等你們買啊，笑死、沒有貨一直狗吠捐疫苗，為什麼要忍受這些藍狗啊，整天喊我大你五十又大你五百，隨便喊。,嬌生,220.136.216.119 06/05 20:52 
troubledanny, 說卡的。哪一個有貨要進來了？ 美國有貨當然給許可進。沒貨的。要什麼授權？？,嬌生,  182.234.75.73 06/05 20:57 
bluela, 樓上怎麼知道誰有貨？,嬌生,    101.12.28.1 06/05 21:02 
linlin110, 時空背景不同！,嬌生,  1.160.243.209 06/05 21:22 
mypenisgood, 為啥下週才要核準r,嬌生,  36.225.109.55 06/05 21:59 
jlincredible, 之前擋得太噁心了,嬌生,    1.200.3.115 06/05 22:06 
ex3969, 時空背景不同,嬌生,111.254.212.143 06/05 22:14 
msekili, 就黨說了算阿,嬌生, 111.242.99.107 06/05 23:42 
waponline, 時空背景不同,嬌生,118.169.225.104 06/06 00:30 
