contents,key word
一樣的病。等他們沒事再去打。,Moderna
真的沒人能保證,Moderna
國家不賠，要找一個人來負責,Moderna
誰敢給你答案,Moderna
但是你確實是染疫重症致死的高風險,Moderna
就算打了有很大概率沒事 但誰知道會不會,Moderna
打mRNA疫苗出問題呢,Moderna
就是這麼巧可能0.0幾趴機率就是發生事情,Moderna
所以醫師大多都不敢冒這個風險不願背鍋,Moderna
沒有任何一個人可以給你保證,Moderna
我第2類到現在都還沒打，一堆人沒疫苗打,Moderna
0.01%其實很高耶,Moderna
不敢打AZ 打mRNA疫苗後送醫的也大有人在,Moderna
醫生說可以打 你死了一定是去找醫生,Moderna
搞不好他也不懂 又不好意思承認,Moderna
1922才不管你勒,Moderna
問別的醫生啊,Moderna
腺病毒血栓倒是有比較明確誘發機制了,Moderna
你應該去諮詢預防醫療專業的吧？,Moderna
1922大多都接線生而已,Moderna
沒有人真的懂，因為這是新的東西,Moderna
打疫苗的確都不回答 要你到現場問,Moderna
時鐘這種咖卻打兩劑AZ，希望他得武漢肺炎,Moderna
會怕就等啊 反正台灣沒疫情,Moderna
講了會色違，誰還敢講,Moderna
有報到但是被現場醫生判定不適合打,Moderna
也算爽約嗎,Moderna
副診斷就不符合真的很蠢...逼大家要分,Moderna
話說回來 如果當下判斷不適合打,Moderna
兩個醫生看唷,Moderna
你下輪還會繼續預約?,Moderna
沒有人會幫你擔這個責任的,Moderna
主診斷高血壓+副診斷糖尿病就不符第9,Moderna
醫生也要自保,Moderna
我也認為你這個去問醫生，醫師也不一定,Moderna
很清楚疫苗現況阿，,Moderna
因為沒人能正確回答你 出事怪誰,Moderna
1922其實就是電信客服人員，他們也是看,Moderna
高端至少技術上來說比較傳統，指揮中心,Moderna
樣板答案回答而已吧！,Moderna
的人都說這款比較可靠了，檯面上的疫苗,Moderna
都是這兩年開發出來的，跟標準疫苗流程,Moderna
有沒有考慮就不要打，目前看起來疫情,Moderna
本身就存在差異。,Moderna
「女」 哇嗚 八卦板有女孩子,Moderna
等BNTㄅ,Moderna
現在醫生都怕醫療糾紛拉 看新聞都怕了,Moderna
rap,Moderna
我脈動脈、二三尖瓣都閉鎖不全打az,Moderna
給妳參考,Moderna
先不要打好了 感覺很危險,Moderna
不要打,Moderna
這醫生真聰明,Moderna
明年吧,今年沒選舉不要太不滿
誰敢保證？,Moderna
別想太多、疫苗險保了就上吧，我打了,Moderna
兩劑還不是一尾活龍,Moderna
因為醫生不敢保證阿出事率就0.00幾,Moderna
醫生當然不回答，因為你問醫生是個人。1,Moderna
922當然那樣講，因為你要告1922也找不到,Moderna
通常會跟你說沒問題,不敢說就自己想吧
你不會怪醫生，誰知道你死了你家人會不會跳,Moderna
人,Moderna
出來告醫生,Moderna
結算你簽切結書，照現在這個局勢，你出,Moderna
事他還是會被罵阿。,Moderna
不要太不滿,Moderna
心臟不好不太建議打BNT, BNT有心肌
炎的風險,Moderna
沒人要背鍋 自己背起來,Moderna
AZ則是血栓風險，自己評估吧,Moderna
沒有醫生敢回答你 萬一出事怕擔責任,Moderna
台灣這個流行率 目前 沒有那麼可怕,Moderna
垃圾政府會告人，要小心,Moderna
我爸開過繞道手術 醫生是要他打莫德納,Moderna
我反而覺得你現在打 疫苗出事率大於被感染,Moderna
對啊，最糟你就是等大家都打完群體免疫,Moderna
之後你再來看看。,Moderna
一樣有心臟問題，我決定不打疫苗,Moderna
他也有高血壓 給你參考,Moderna
是所有疫苗對心血管疾病都有風險 不只高端,Moderna
我周圍有不少二尖瓣脫垂的人 很多都9類,Moderna
我覺得醫生拒答就等於給你答案了,Moderna
醫生其實不敢擔保 自己打要自己負責任,Moderna
不是他的醫療行為 怎麼可能回答你,Moderna
有的醫師也對疫苗有疑慮而選擇不表意見,Moderna
打完疫苗只要發燒 血壓通常都會往上衝,Moderna
醫生要自保啊,Moderna
極低機率心肌炎 VS 低機率血栓 選一ㄍㄅ,Moderna
出事，你有病,Moderna
az發明者都說了現在已經不存在群體免疫這回,Moderna
現場醫生只會跟你說打吧,Moderna
事了,Moderna
疫苗擋不了傳染 早就沒群體免疫這回事,Moderna
醫生不負責+1, 衛教是醫生的責任，衛教完的
這居心叵測大可不必,Moderna
決定是你自己的決定,Moderna
等就等啊 滿意度不差你一個,Moderna
如果我是醫師我也不想回答你，問這種沒,Moderna
答案的問題,Moderna
高血壓的人比較要注意 低血壓就直接去打啦,Moderna
出問題你不會怪，家人會怪阿,Moderna
要醫師回答實驗階段疫苗好像太為難,Moderna
多數醫生不懂疫苗的說法看來是真的,Moderna
mRNA腺病毒都是新平台會知道副作用機制?,Moderna
就沒人想扛責啊,Moderna
我的建議是az高端選一個打,Moderna
有病要先說 說了然後呢...,Moderna
紅明顯，跟你說 現場的醫師都是其他科去,Moderna
支援的 根本無法了解你的實際病況,Moderna
醫生應該心想，有疑慮那你就別打吧！,Moderna
怕就別打 打不打都是要賭的,Moderna
所以你知道為什麼EUA高端的專家都匿名了,Moderna
醫生不會給你口頭承諾 你有問題能告,Moderna
千萬不要以為醫生什麼都知道，你問的問題可,Moderna
能他真的沒有答案或是沒資格回答,Moderna
乾脆都別打,Moderna
az致血栓機轉是啟動了platelet factor 4,Moderna
因子導致血栓啟動，不過在亞洲發生的比率,Moderna
相對少很多;默德納造成心肌炎機轉尚未明,Moderna
確,Moderna
不回答也是一種答案 只是你找10個不同,Moderna
醫生可能會得到10個答案,Moderna
我有輕微二尖瓣脫垂，打AZ的時候醫生問診,Moderna
對啊，基本上幾億人在打，機率一放大下,Moderna
就資訊不足，怕就別打,Moderna
去什麼都有可能,Moderna
我有提出來，當時的醫生是說可以打,Moderna
醫師這樣講你應該懂的,Moderna
事實就是這幾個疫苗都很新啊 為什麼,Moderna
打完目前一個月沒什麼心臟方面的不適,Moderna
導致副作用原因還不是很明確 他又不,Moderna
看你控制狀況，還有問心臟科醫師啊,Moderna
是疫苗專家要怎麼跟你保證,Moderna
如果會擔心的話就別打吧,Moderna
身邊的心臟病親友都有諮詢醫生,Moderna
醫生也不敢打包票吧 能參考的案例還不,Moderna
多,Moderna
去家醫科問看看啊,Moderna
全世界都打幾億了案例還不夠多喔,Moderna
醫師做過檢查後有說可以打,Moderna
別打！疫苗的問題都跟心臟疾病有關,Moderna
當然不敢跟你講，講可以結果出問題你,Moderna
絕對會跑去找他,Moderna
建議換醫生  看你要不要到北部,Moderna
老實說 一般醫生知道的沒有比你多,Moderna
現場疫苗醫生應該會叫你問你主治醫,Moderna
我是醫生我就一律回別打,Moderna
黨認為他們的島不需要你,Moderna
省得還回頭靠北我 就算機率極低,Moderna
市面所有疫苗比起之前正常疫苗都是急,Moderna
就章通過的，醫生很清楚才不想掛保證,Moderna
，問題在誰叫你去問醫生的,Moderna
應該不是每個醫生都有去看各種疫苗相關論文,Moderna
這麼怕就不要啊，確實做好防疫措施就好了,Moderna
哪個醫生敢講哦，交給上帝吧,Moderna
你問他傳統疫苗就算了，新種疫苗的血栓心肌,Moderna
他沒辦法仔細幫你體檢，不回答很正常,Moderna
我也有心臟病 最後選了AZ打 生死是命,Moderna
炎他說不定就是真的不知道啊,Moderna
沒打疫苗碰到病毒你這情況也是gg高危險,Moderna
其實最好別打風險真的無法評估,Moderna
打食鹽水不會有事 有事都是自己有問,Moderna
題,Moderna
cdc指引沒說不能打，出事就這醫生要扛,Moderna
，你覺得是誰的問題？,Moderna
有問題就是你有病，懷疑啊？,Moderna
如果醫生說別打 誰知道你會不會到網路上,Moderna
講說XXX醫師都說AZ不行,Moderna
你要人特別去讀書給你諮詢，是不用付錢嗎,Moderna
現場醫師不是心臟科 主治醫師不是疫苗專家,Moderna
疫苗專家不是心臟科,Moderna
假如不怕出事就去施打，記得做好後事準,Moderna
備,Moderna
大概是這樣無限迴圈,Moderna
怕疫苗風險就别打 怕染疫就去打 一切都是命,Moderna
遲早要打高端,Moderna
別打留給別人 別人沒病不能早死,Moderna
不要賭啦,Moderna
醫生也不清楚所以無法保證吧，老實說醫,Moderna
生對不是自己專業的用藥其實未必會了解,Moderna
的比藥學相關的多,Moderna
這分科完美把人當作零件組起來的,Moderna
二尖瓣脫垂+1，打過AZ第一劑，沒事,Moderna
不要打最安全，口罩換3D口罩，勤洗手多消,Moderna
毒,Moderna
製藥可能偏化學跟醫學可能是兩種專業，,Moderna
更何況這疫苗都太新了醫生恐怕也沒很多,Moderna
數據可參考,Moderna
找個有良心的醫生吧,Moderna
如果我的小孩是國高中生 我也不會讓他們打,Moderna
不要找醫師了 改找保險員如何,Moderna
重症機率幾乎零 就算那天猝死也不會怪自己,Moderna
為何讓他去打疫苗,Moderna
心臟不好還打疫苗？ 不怕心肌炎直接,Moderna
掰了嗎,Moderna
疫苗開發都來不及了誰在那邊研究副作用,Moderna
機制。,Moderna
更何況現下很多國家40歲以下不建議的，,Moderna
但台灣完全沒打算卡年齡，你如果40歲以,Moderna
下的，醫生也很為難吧,Moderna
,Moderna
台灣醫病關係太差 國外都問家醫科,Moderna
不會問陳時鐘嗎？ 他又不是4％ 一,Moderna
定會給你精準的答案,Moderna
醫生不可能保證啦，你去看醫生，問他會不會,Moderna
怎麼樣，醫生也是說機率很小,Moderna
有疑慮防疫做好，怕就先別打,Moderna
,Moderna
說實話，這問題誰敢回答你...,Moderna
問題就太新了 沒數據 30年後再打,Moderna
換醫生,Moderna
給你建議 打moderna 吃aspirin預防,Moderna
然後心臟科不知道正常，這問題傾向問研,Moderna
究人員比較好,Moderna
換醫生也一樣啦  只要他給了建議就要扛,Moderna
責,Moderna
保險公司敢讓你保就去打 反之則否 簡單,Moderna
但他又不負責疫苗，為什麼他要冒風險,Moderna
說實話，你這樣問等於挖洞給醫生跳...也許,Moderna
這就是一類組比三類組更能解決問題之處,Moderna
你沒那個意思，但假如真的發生事情，你家人,Moderna
二尖瓣脫垂+1，歸第九類，打過AZ第一劑,Moderna
連醫生都不敢擔保 哭哭 人肉皮球,Moderna
，沒事,Moderna
會怎麼做??不覺得有醫生100%敢回答...,Moderna
因為醫生自己也不知道 所以一堆醫生,Moderna
在挺高端我也是看不懂,Moderna
這年頭庸醫太多，不精進知識只想踢皮球,Moderna
老實說現在不管是那款疫苗都是實驗性,Moderna
質的，所以醫生應該也不清楚，畢竟疫,Moderna
情從疫苗開發出來也才過多久,Moderna
原來現在不回答問題就是庸醫了，那台灣應該,Moderna
沒幾個可以被稱為良醫的醫生,Moderna
想扣帽子也不是這樣扣，用烏賊戰術省省吧,Moderna
你以為醫生是神嗎?,Moderna
可以問一下是哪個醫院的醫生嗎 不想去,Moderna
100%沒人敢回答,Moderna
女友二間瓣脫垂，第9類打az好好的,Moderna
這個疫苗是新的  簡單說目前也在實驗,Moderna
主診斷代碼I341，歸第九類，打完AZ第一劑,Moderna
一個月，目前沒事,Moderna
所有疫苗皆然  所以醫生沒把握也正常,Moderna
az就黑太久，一堆人以為風險很高,Moderna
自己擲筊問神明吧,Moderna
打高端不就好了,Moderna
現在世界上研究也還不夠，說實在醫生無,Moderna
法回答你什麼，就沒有科學證據。,Moderna
台灣現在疫情趨緩，或許先暫緩施打對你,Moderna
也不見得太危險。,Moderna
醫生這樣是對的，疫苗施打副作用難預,Moderna
測。,Moderna
醫生不會給你保證的 打了出事他要被告 而,Moderna
高端無敵啊,Moderna
且台灣醫生也不懂外國疫苗 打高端相信政府,Moderna
就對了,Moderna
沒出事前都知書達禮，萬一不如預期就,Moderna
染疫重症風險高，但還要考慮染疫機率，,Moderna
這樣委婉的意思就是不能打，懂了嗎？,Moderna
會開始怪天怪地怎麼沒跟你說，就算你,Moderna
至少目前應該是不高，但沒人知道未來會,Moderna
不怪罪，你家人也會找醫生麻煩。現實,Moderna
不會又疫情爆發。,Moderna
生活就是如此,Moderna
每個人人生只有一次，不是為難你，他們,Moderna
為啥有心臟問題染疫重症率會高? 放屁吧,Moderna
不能為難自己,Moderna
你再不信 也要信我們大統領跟高端聖殿騎士,Moderna
很多疫苗有心肌炎的死亡巧合,Moderna
無法給你答覆,Moderna
醫生頭腦還是滿正常的,Moderna
他說可以你去打了出事咧 怪誰,Moderna
跟你說能打然後出事他就包了 是我也裝死,Moderna
也不可能叫你別打疫苗,Moderna
我爆血管回診，問醫生這個問題，醫生也是,Moderna
疫苗是政治問題不是醫學問題,Moderna
閉口不語。,Moderna
誰敢給你答覆,Moderna
這種事沒有確切數據 醫生不可能回答你,Moderna
醫生萬一跟你說不能打 等下被政府修理,Moderna
反正目前疫苗都搶不到，只好口罩戴緊一點,Moderna
最多給出一個有可能的回答 選擇還是在你自己,Moderna
他講完 到你 再到妓者不知道會差多少,Moderna
媽媽64歲九類 七月時沒登記 八月初登,Moderna
記 到現在也是沒打,Moderna
會怕就都不要打吧，每個都有風險,Moderna
口憐，你換個醫師吧！,Moderna
現場疫苗醫師都只是例行公事，不見得是心臟,Moderna
科醫師,Moderna
他是心臟科醫生  不是疫苗專家阿,Moderna
公費安樂死，這很可以啊！,Moderna
（我看高血壓10年了，我的心內醫師也是這種,Moderna
風格）,Moderna
多講個幾句後，出事了就說是醫生說的,Moderna
塔利班不缺你這一票,Moderna
要告醫生，要抬棺要撒冥紙,Moderna
防衛性醫療 懂? 刁民搞出來的,Moderna
疫苗問題醫生不敢講啦,Moderna
幫你準備兩套思考模式,Moderna
同樣二尖瓣膜脫垂+低血壓 但沒列9類QQ 真,Moderna
的有乾脆不打的念頭,Moderna
問心臟科醫生疫苗副作用生成的機轉?,Moderna
你怎麼不去問牙醫啊,Moderna
醫病關係沒有很好的話，現在草木皆兵，沒人,Moderna
敢多說什麼,Moderna
1 打了疫苗 可是可能會死掉 不過至少有努力,Moderna
可以想想為什麼現在醫生防衛心這麼重唉,Moderna
求生過了嘛,Moderna
怕就不要打啊,Moderna
29歲女，原PO正妹,Moderna
乾我好像也有二尖瓣脫垂...,Moderna
2. 不打疫苗 放推了啦 反正怎樣都可能死掉,Moderna
聽天由命了啦,Moderna
換個角度你會敢回答嗎,Moderna
雞心剖側,Moderna
多保險比較實在,Moderna
大醫院疫苗施打現場評估的醫師，大多是各科,Moderna
輪流,Moderna
你只能自己承擔風險 沒人敢保證,Moderna
認真保險順便研究一下!,Moderna
說真的，沒人真的懂。問最熟悉病情的主治沒,Moderna
啥不對,Moderna
二尖瓣脫垂+低血壓, 打az沒事
菜包治國,政策朝令夕改
紅明顯 當下不打AZ重登記mRNA意願哪用重排,Moderna
意願登記又不是先登記先打…,Moderna
如果擔心就不要施打 疫苗又不是萬靈藥,Moderna
我吃降血壓、心跳的藥10年，打AZ,Moderna
duck buda,Moderna
醫師不敢回就是有風險 別打了吧,Moderna
都不要打 等其他人集體免疫,Moderna
覺得 如果敢跟你講可以？要賠錢賠多,Moderna
少？,Moderna
這個要查論文，醫生沒進修也只能推理，但推,Moderna
那是你看診醫生的問題 建議可以去別家醫,Moderna
錯就沒臺灣價値。,Moderna
願多詢問其他心臟科醫生,Moderna
但醫生也不能給你掛保證 只能給建議,Moderna
打高端啊,Moderna
